customer_id,churned
CHURN-SCORE-02346,0
CHURN-SCORE-02347,0
CHURN-SCORE-02348,0
CHURN-SCORE-02349,1
CHURN-SCORE-02350,0
CHURN-SCORE-02351,1
CHURN-SCORE-02352,0
CHURN-SCORE-02353,0
CHURN-SCORE-02354,0
CHURN-SCORE-02355,0
CHURN-SCORE-02356,0
CHURN-SCORE-02357,1
CHURN-SCORE-02358,0
CHURN-SCORE-02359,0
CHURN-SCORE-02360,0
CHURN-SCORE-02361,0
CHURN-SCORE-02362,0
CHURN-SCORE-02363,0
CHURN-SCORE-02364,0
CHURN-SCORE-02365,1
CHURN-SCORE-02366,0
CHURN-SCORE-02367,0
CHURN-SCORE-02368,0
CHURN-SCORE-02369,0
CHURN-SCORE-02370,0
CHURN-SCORE-02371,0
CHURN-SCORE-02372,0
CHURN-SCORE-02373,0
CHURN-SCORE-02374,0
CHURN-SCORE-02375,0
CHURN-SCORE-02376,0
CHURN-SCORE-02377,0
CHURN-SCORE-02378,0
CHURN-SCORE-02379,0
CHURN-SCORE-02380,1
CHURN-SCORE-02381,0
CHURN-SCORE-02382,0
CHURN-SCORE-02383,0
CHURN-SCORE-02384,0
CHURN-SCORE-02385,0
CHURN-SCORE-02386,0
CHURN-SCORE-02387,0
CHURN-SCORE-02388,0
CHURN-SCORE-02389,0
CHURN-SCORE-02390,1
CHURN-SCORE-02391,0
CHURN-SCORE-02392,0
CHURN-SCORE-02393,0
CHURN-SCORE-02394,0
CHURN-SCORE-02395,0
CHURN-SCORE-02396,0
CHURN-SCORE-02397,0
CHURN-SCORE-02398,1
CHURN-SCORE-02399,0
CHURN-SCORE-02400,0
CHURN-SCORE-02401,0
CHURN-SCORE-02402,0
CHURN-SCORE-02403,0
CHURN-SCORE-02404,0
CHURN-SCORE-02405,0
CHURN-SCORE-02406,0
CHURN-SCORE-02407,1
CHURN-SCORE-02408,0
CHURN-SCORE-02409,0
CHURN-SCORE-02410,0
CHURN-SCORE-02411,1
CHURN-SCORE-02412,1
CHURN-SCORE-02413,0
CHURN-SCORE-02414,0
CHURN-SCORE-02415,1
CHURN-SCORE-02416,0
CHURN-SCORE-02417,0
CHURN-SCORE-02418,0
CHURN-SCORE-02419,0
CHURN-SCORE-02420,0
CHURN-SCORE-02421,0
CHURN-SCORE-02422,0
CHURN-SCORE-02423,0
CHURN-SCORE-02424,0
CHURN-SCORE-02425,0
CHURN-SCORE-02426,0
CHURN-SCORE-02427,0
CHURN-SCORE-02428,0
CHURN-SCORE-02429,0
CHURN-SCORE-02430,0
CHURN-SCORE-02431,0
CHURN-SCORE-02432,0
CHURN-SCORE-02433,0
CHURN-SCORE-02434,0
CHURN-SCORE-02435,0
CHURN-SCORE-02436,0
CHURN-SCORE-02437,0
CHURN-SCORE-02438,0
CHURN-SCORE-02439,0
CHURN-SCORE-02440,0
CHURN-SCORE-02441,0
CHURN-SCORE-02442,0
CHURN-SCORE-02443,0
CHURN-SCORE-02444,0
CHURN-SCORE-02445,0
CHURN-SCORE-02446,0
CHURN-SCORE-02447,0
CHURN-SCORE-02448,0
CHURN-SCORE-02449,0
CHURN-SCORE-02450,0
CHURN-SCORE-02451,0
CHURN-SCORE-02452,0
CHURN-SCORE-02453,0
CHURN-SCORE-02454,0
CHURN-SCORE-02455,0
CHURN-SCORE-02456,0
CHURN-SCORE-02457,0
CHURN-SCORE-02458,0
CHURN-SCORE-02459,1
CHURN-SCORE-02460,0
CHURN-SCORE-02461,0
CHURN-SCORE-02462,0
CHURN-SCORE-02463,0
CHURN-SCORE-02464,0
CHURN-SCORE-02465,0
CHURN-SCORE-02466,0
CHURN-SCORE-02467,0
CHURN-SCORE-02468,0
CHURN-SCORE-02469,0
CHURN-SCORE-02470,0
CHURN-SCORE-02471,0
CHURN-SCORE-02472,1
CHURN-SCORE-02473,0
CHURN-SCORE-02474,0
CHURN-SCORE-02475,0
CHURN-SCORE-02476,0
CHURN-SCORE-02477,1
CHURN-SCORE-02478,0
CHURN-SCORE-02479,0
CHURN-SCORE-02480,0
CHURN-SCORE-02481,0
CHURN-SCORE-02482,0
CHURN-SCORE-02483,0
CHURN-SCORE-02484,0
CHURN-SCORE-02485,0
CHURN-SCORE-02486,0
CHURN-SCORE-02487,0
CHURN-SCORE-02488,0
CHURN-SCORE-02489,0
CHURN-SCORE-02490,1
CHURN-SCORE-02491,0
CHURN-SCORE-02492,0
CHURN-SCORE-02493,1
CHURN-SCORE-02494,0
CHURN-SCORE-02495,1
CHURN-SCORE-02496,0
CHURN-SCORE-02497,0
CHURN-SCORE-02498,0
CHURN-SCORE-02499,0
CHURN-SCORE-02500,0
CHURN-SCORE-02501,0
CHURN-SCORE-02502,0
CHURN-SCORE-02503,1
CHURN-SCORE-02504,0
CHURN-SCORE-02505,0
CHURN-SCORE-02506,0
CHURN-SCORE-02507,1
CHURN-SCORE-02508,0
CHURN-SCORE-02509,0
CHURN-SCORE-02510,0
CHURN-SCORE-02511,0
CHURN-SCORE-02512,0
CHURN-SCORE-02513,0
CHURN-SCORE-02514,0
CHURN-SCORE-02515,0
CHURN-SCORE-02516,0
CHURN-SCORE-02517,0
CHURN-SCORE-02518,0
CHURN-SCORE-02519,0
CHURN-SCORE-02520,0
CHURN-SCORE-02521,0
CHURN-SCORE-02522,0
CHURN-SCORE-02523,0
CHURN-SCORE-02524,0
CHURN-SCORE-02525,0
CHURN-SCORE-02526,0
CHURN-SCORE-02527,0
CHURN-SCORE-02528,1
CHURN-SCORE-02529,0
CHURN-SCORE-02530,0
CHURN-SCORE-02531,0
CHURN-SCORE-02532,0
CHURN-SCORE-02533,0
CHURN-SCORE-02534,1
CHURN-SCORE-02535,0
CHURN-SCORE-02536,0
CHURN-SCORE-02537,0
CHURN-SCORE-02538,0
CHURN-SCORE-02539,0
CHURN-SCORE-02540,0
CHURN-SCORE-02541,0
CHURN-SCORE-02542,0
CHURN-SCORE-02543,0
CHURN-SCORE-02544,0
CHURN-SCORE-02545,0
CHURN-SCORE-02546,0
CHURN-SCORE-02547,0
CHURN-SCORE-02548,0
CHURN-SCORE-02549,1
CHURN-SCORE-02550,0
CHURN-SCORE-02551,0
CHURN-SCORE-02552,0
CHURN-SCORE-02553,0
CHURN-SCORE-02554,0
CHURN-SCORE-02555,0
CHURN-SCORE-02556,0
CHURN-SCORE-02557,0
CHURN-SCORE-02558,0
CHURN-SCORE-02559,0
CHURN-SCORE-02560,0
CHURN-SCORE-02561,0
CHURN-SCORE-02562,0
CHURN-SCORE-02563,0
CHURN-SCORE-02564,0
CHURN-SCORE-02565,0
CHURN-SCORE-02566,0
CHURN-SCORE-02567,0
CHURN-SCORE-02568,0
CHURN-SCORE-02569,0
CHURN-SCORE-02570,0
CHURN-SCORE-02571,1
CHURN-SCORE-02572,0
CHURN-SCORE-02573,0
CHURN-SCORE-02574,0
CHURN-SCORE-02575,1
CHURN-SCORE-02576,0
CHURN-SCORE-02577,0
CHURN-SCORE-02578,0
CHURN-SCORE-02579,0
CHURN-SCORE-02580,0
CHURN-SCORE-02581,0
CHURN-SCORE-02582,0
CHURN-SCORE-02583,0
CHURN-SCORE-02584,0
CHURN-SCORE-02585,0
CHURN-SCORE-02586,0
CHURN-SCORE-02587,0
CHURN-SCORE-02588,0
CHURN-SCORE-02589,0
CHURN-SCORE-02590,1
CHURN-SCORE-02591,0
CHURN-SCORE-02592,0
CHURN-SCORE-02593,0
CHURN-SCORE-02594,0
CHURN-SCORE-02595,0
CHURN-SCORE-02596,0
CHURN-SCORE-02597,0
CHURN-SCORE-02598,0
CHURN-SCORE-02599,0
CHURN-SCORE-02600,0
CHURN-SCORE-02601,0
CHURN-SCORE-02602,0
CHURN-SCORE-02603,0
CHURN-SCORE-02604,0
CHURN-SCORE-02605,0
CHURN-SCORE-02606,0
CHURN-SCORE-02607,1
CHURN-SCORE-02608,0
CHURN-SCORE-02609,0
CHURN-SCORE-02610,0
CHURN-SCORE-02611,0
CHURN-SCORE-02612,0
CHURN-SCORE-02613,0
CHURN-SCORE-02614,0
CHURN-SCORE-02615,0
CHURN-SCORE-02616,0
CHURN-SCORE-02617,0
CHURN-SCORE-02618,0
CHURN-SCORE-02619,0
CHURN-SCORE-02620,0
CHURN-SCORE-02621,0
CHURN-SCORE-02622,0
CHURN-SCORE-02623,0
CHURN-SCORE-02624,0
CHURN-SCORE-02625,0
CHURN-SCORE-02626,0
CHURN-SCORE-02627,0
CHURN-SCORE-02628,0
CHURN-SCORE-02629,0
CHURN-SCORE-02630,0
CHURN-SCORE-02631,0
CHURN-SCORE-02632,0
CHURN-SCORE-02633,0
CHURN-SCORE-02634,0
CHURN-SCORE-02635,0
CHURN-SCORE-02636,0
CHURN-SCORE-02637,0
CHURN-SCORE-02638,0
CHURN-SCORE-02639,0
CHURN-SCORE-02640,0
CHURN-SCORE-02641,0
CHURN-SCORE-02642,0
CHURN-SCORE-02643,0
CHURN-SCORE-02644,0
CHURN-SCORE-02645,1
CHURN-SCORE-02646,0
CHURN-SCORE-02647,0
CHURN-SCORE-02648,0
CHURN-SCORE-02649,0
CHURN-SCORE-02650,0
CHURN-SCORE-02651,0
CHURN-SCORE-02652,0
CHURN-SCORE-02653,0
CHURN-SCORE-02654,0
CHURN-SCORE-02655,0
CHURN-SCORE-02656,0
CHURN-SCORE-02657,1
CHURN-SCORE-02658,0
CHURN-SCORE-02659,0
CHURN-SCORE-02660,0
CHURN-SCORE-02661,0
CHURN-SCORE-02662,0
CHURN-SCORE-02663,0
CHURN-SCORE-02664,0
CHURN-SCORE-02665,1
CHURN-SCORE-02666,0
CHURN-SCORE-02667,0
CHURN-SCORE-02668,0
CHURN-SCORE-02669,1
CHURN-SCORE-02670,0
CHURN-SCORE-02671,0
CHURN-SCORE-02672,0
CHURN-SCORE-02673,0
CHURN-SCORE-02674,0
CHURN-SCORE-02675,0
CHURN-SCORE-02676,0
CHURN-SCORE-02677,0
CHURN-SCORE-02678,0
CHURN-SCORE-02679,0
CHURN-SCORE-02680,0
CHURN-SCORE-02681,0
CHURN-SCORE-02682,0
CHURN-SCORE-02683,0
CHURN-SCORE-02684,0
CHURN-SCORE-02685,0
CHURN-SCORE-02686,0
CHURN-SCORE-02687,0
CHURN-SCORE-02688,0
CHURN-SCORE-02689,0
CHURN-SCORE-02690,0
CHURN-SCORE-02691,0
CHURN-SCORE-02692,0
CHURN-SCORE-02693,0
CHURN-SCORE-02694,0
CHURN-SCORE-02695,0
CHURN-SCORE-02696,0
CHURN-SCORE-02697,0
CHURN-SCORE-02698,1
CHURN-SCORE-02699,0
CHURN-SCORE-02700,0
CHURN-SCORE-02701,0
CHURN-SCORE-02702,0
CHURN-SCORE-02703,0
CHURN-SCORE-02704,0
CHURN-SCORE-02705,0
CHURN-SCORE-02706,0
CHURN-SCORE-02707,0
CHURN-SCORE-02708,0
CHURN-SCORE-02709,0
CHURN-SCORE-02710,0
CHURN-SCORE-02711,0
CHURN-SCORE-02712,0
CHURN-SCORE-02713,0
CHURN-SCORE-02714,0
CHURN-SCORE-02715,0
CHURN-SCORE-02716,0
CHURN-SCORE-02717,0
CHURN-SCORE-02718,0
CHURN-SCORE-02719,0
CHURN-SCORE-02720,0
CHURN-SCORE-02721,0
CHURN-SCORE-02722,0
CHURN-SCORE-02723,0
CHURN-SCORE-02724,0
CHURN-SCORE-02725,0
CHURN-SCORE-02726,0
CHURN-SCORE-02727,0
CHURN-SCORE-02728,0
CHURN-SCORE-02729,0
CHURN-SCORE-02730,0
CHURN-SCORE-02731,0
CHURN-SCORE-02732,0
CHURN-SCORE-02733,0
CHURN-SCORE-02734,0
CHURN-SCORE-02735,0
CHURN-SCORE-02736,0
CHURN-SCORE-02737,1
CHURN-SCORE-02738,0
CHURN-SCORE-02739,0
CHURN-SCORE-02740,0
CHURN-SCORE-02741,0
CHURN-SCORE-02742,0
CHURN-SCORE-02743,0
CHURN-SCORE-02744,0
CHURN-SCORE-02745,0
CHURN-SCORE-02746,0
CHURN-SCORE-02747,0
CHURN-SCORE-02748,0
CHURN-SCORE-02749,0
CHURN-SCORE-02750,1
CHURN-SCORE-02751,0
CHURN-SCORE-02752,0
CHURN-SCORE-02753,0
CHURN-SCORE-02754,0
CHURN-SCORE-02755,0
CHURN-SCORE-02756,0
CHURN-SCORE-02757,0
CHURN-SCORE-02758,1
CHURN-SCORE-02759,0
CHURN-SCORE-02760,0
CHURN-SCORE-02761,0
CHURN-SCORE-02762,0
CHURN-SCORE-02763,0
CHURN-SCORE-02764,1
CHURN-SCORE-02765,0
CHURN-SCORE-02766,0
CHURN-SCORE-02767,0
CHURN-SCORE-02768,0
CHURN-SCORE-02769,0
CHURN-SCORE-02770,0
CHURN-SCORE-02771,0
CHURN-SCORE-02772,0
CHURN-SCORE-02773,0
CHURN-SCORE-02774,0
CHURN-SCORE-02775,0
CHURN-SCORE-02776,0
CHURN-SCORE-02777,0
CHURN-SCORE-02778,0
CHURN-SCORE-02779,0
CHURN-SCORE-02780,0
CHURN-SCORE-02781,0
CHURN-SCORE-02782,0
CHURN-SCORE-02783,0
CHURN-SCORE-02784,0
CHURN-SCORE-02785,0
CHURN-SCORE-02786,0
CHURN-SCORE-02787,0
CHURN-SCORE-02788,0
CHURN-SCORE-02789,1
CHURN-SCORE-02790,0
CHURN-SCORE-02791,1
CHURN-SCORE-02792,0
CHURN-SCORE-02793,0
CHURN-SCORE-02794,0
CHURN-SCORE-02795,0
CHURN-SCORE-02796,0
CHURN-SCORE-02797,0
CHURN-SCORE-02798,0
CHURN-SCORE-02799,0
CHURN-SCORE-02800,0
CHURN-SCORE-02801,0
CHURN-SCORE-02802,0
CHURN-SCORE-02803,0
CHURN-SCORE-02804,0
CHURN-SCORE-02805,0
CHURN-SCORE-02806,0
CHURN-SCORE-02807,0
CHURN-SCORE-02808,0
CHURN-SCORE-02809,0
CHURN-SCORE-02810,0
CHURN-SCORE-02811,0
CHURN-SCORE-02812,0
CHURN-SCORE-02813,0
CHURN-SCORE-02814,0
CHURN-SCORE-02815,0
CHURN-SCORE-02816,0
CHURN-SCORE-02817,1
CHURN-SCORE-02818,0
CHURN-SCORE-02819,1
CHURN-SCORE-02820,0
CHURN-SCORE-02821,0
CHURN-SCORE-02822,0
CHURN-SCORE-02823,0
CHURN-SCORE-02824,0
CHURN-SCORE-02825,0
CHURN-SCORE-02826,0
CHURN-SCORE-02827,0
CHURN-SCORE-02828,0
CHURN-SCORE-02829,0
CHURN-SCORE-02830,0
CHURN-SCORE-02831,0
CHURN-SCORE-02832,0
CHURN-SCORE-02833,0
CHURN-SCORE-02834,0
CHURN-SCORE-02835,0
CHURN-SCORE-02836,0
CHURN-SCORE-02837,0
CHURN-SCORE-02838,0
CHURN-SCORE-02839,0
CHURN-SCORE-02840,0
CHURN-SCORE-02841,0
CHURN-SCORE-02842,0
CHURN-SCORE-02843,0
CHURN-SCORE-02844,0
CHURN-SCORE-02845,0
CHURN-SCORE-02846,0
CHURN-SCORE-02847,0
CHURN-SCORE-02848,0
CHURN-SCORE-02849,0
CHURN-SCORE-02850,0
CHURN-SCORE-02851,0
CHURN-SCORE-02852,0
CHURN-SCORE-02853,0
CHURN-SCORE-02854,0
CHURN-SCORE-02855,0
CHURN-SCORE-02856,0
CHURN-SCORE-02857,0
CHURN-SCORE-02858,0
CHURN-SCORE-02859,0
CHURN-SCORE-02860,0
CHURN-SCORE-02861,0
CHURN-SCORE-02862,0
CHURN-SCORE-02863,0
CHURN-SCORE-02864,0
CHURN-SCORE-02865,0
CHURN-SCORE-02866,0
CHURN-SCORE-02867,0
CHURN-SCORE-02868,0
CHURN-SCORE-02869,0
CHURN-SCORE-02870,0
CHURN-SCORE-02871,1
CHURN-SCORE-02872,0
CHURN-SCORE-02873,0
CHURN-SCORE-02874,0
CHURN-SCORE-02875,0
CHURN-SCORE-02876,0
CHURN-SCORE-02877,0
CHURN-SCORE-02878,0
CHURN-SCORE-02879,0
CHURN-SCORE-02880,0
CHURN-SCORE-02881,0
CHURN-SCORE-02882,0
CHURN-SCORE-02883,1
CHURN-SCORE-02884,1
CHURN-SCORE-02885,0
CHURN-SCORE-02886,0
CHURN-SCORE-02887,0
CHURN-SCORE-02888,0
CHURN-SCORE-02889,1
CHURN-SCORE-02890,0
CHURN-SCORE-02891,0
CHURN-SCORE-02892,0
CHURN-SCORE-02893,0
CHURN-SCORE-02894,0
CHURN-SCORE-02895,0
CHURN-SCORE-02896,0
CHURN-SCORE-02897,0
CHURN-SCORE-02898,0
CHURN-SCORE-02899,1
CHURN-SCORE-02900,0
CHURN-SCORE-02901,0
CHURN-SCORE-02902,0
CHURN-SCORE-02903,0
CHURN-SCORE-02904,0
CHURN-SCORE-02905,0
CHURN-SCORE-02906,0
CHURN-SCORE-02907,0
CHURN-SCORE-02908,0
CHURN-SCORE-02909,0
CHURN-SCORE-02910,0
CHURN-SCORE-02911,0
CHURN-SCORE-02912,0
CHURN-SCORE-02913,0
CHURN-SCORE-02914,0
CHURN-SCORE-02915,0
CHURN-SCORE-02916,0
CHURN-SCORE-02917,0
CHURN-SCORE-02918,0
CHURN-SCORE-02919,0
CHURN-SCORE-02920,0
CHURN-SCORE-02921,0
CHURN-SCORE-02922,0
CHURN-SCORE-02923,0
CHURN-SCORE-02924,0
CHURN-SCORE-02925,0
CHURN-SCORE-02926,0
CHURN-SCORE-02927,0
CHURN-SCORE-02928,0
CHURN-SCORE-02929,0
CHURN-SCORE-02930,0
CHURN-SCORE-02931,0
CHURN-SCORE-02932,0
CHURN-SCORE-02933,0
CHURN-SCORE-02934,0
CHURN-SCORE-02935,0
CHURN-SCORE-02936,0
CHURN-SCORE-02937,0
CHURN-SCORE-02938,0
CHURN-SCORE-02939,0
CHURN-SCORE-02940,0
CHURN-SCORE-02941,1
CHURN-SCORE-02942,0
CHURN-SCORE-02943,0
CHURN-SCORE-02944,0
CHURN-SCORE-02945,0
CHURN-SCORE-02946,0
CHURN-SCORE-02947,0
CHURN-SCORE-02948,0
CHURN-SCORE-02949,0
CHURN-SCORE-02950,0
CHURN-SCORE-02951,0
CHURN-SCORE-02952,0
CHURN-SCORE-02953,0
CHURN-SCORE-02954,0
CHURN-SCORE-02955,0
CHURN-SCORE-02956,1
CHURN-SCORE-02957,0
CHURN-SCORE-02958,0
CHURN-SCORE-02959,0
CHURN-SCORE-02960,0
CHURN-SCORE-02961,0
CHURN-SCORE-02962,0
CHURN-SCORE-02963,0
CHURN-SCORE-02964,0
CHURN-SCORE-02965,0
CHURN-SCORE-02966,0
CHURN-SCORE-02967,0
CHURN-SCORE-02968,1
CHURN-SCORE-02969,1
CHURN-SCORE-02970,0
CHURN-SCORE-02971,0
CHURN-SCORE-02972,0
CHURN-SCORE-02973,0
CHURN-SCORE-02974,0
CHURN-SCORE-02975,0
CHURN-SCORE-02976,0
CHURN-SCORE-02977,0
CHURN-SCORE-02978,0
CHURN-SCORE-02979,0
CHURN-SCORE-02980,0
CHURN-SCORE-02981,0
CHURN-SCORE-02982,0
CHURN-SCORE-02983,0
CHURN-SCORE-02984,0
CHURN-SCORE-02985,0
CHURN-SCORE-02986,0
CHURN-SCORE-02987,0
CHURN-SCORE-02988,0
CHURN-SCORE-02989,0
CHURN-SCORE-02990,0
CHURN-SCORE-02991,0
CHURN-SCORE-02992,0
CHURN-SCORE-02993,0
CHURN-SCORE-02994,0
CHURN-SCORE-02995,0
CHURN-SCORE-02996,0
CHURN-SCORE-02997,0
CHURN-SCORE-02998,0
CHURN-SCORE-02999,0
CHURN-SCORE-03000,0
CHURN-SCORE-03001,0
CHURN-SCORE-03002,0
CHURN-SCORE-03003,0
CHURN-SCORE-03004,0
CHURN-SCORE-03005,0
CHURN-SCORE-03006,0
CHURN-SCORE-03007,0
CHURN-SCORE-03008,0
CHURN-SCORE-03009,0
CHURN-SCORE-03010,0
CHURN-SCORE-03011,0
CHURN-SCORE-03012,0
CHURN-SCORE-03013,0
CHURN-SCORE-03014,0
CHURN-SCORE-03015,0
CHURN-SCORE-03016,0
CHURN-SCORE-03017,0
CHURN-SCORE-03018,0
CHURN-SCORE-03019,0
CHURN-SCORE-03020,0
CHURN-SCORE-03021,0
CHURN-SCORE-03022,0
CHURN-SCORE-03023,1
CHURN-SCORE-03024,0
CHURN-SCORE-03025,0
CHURN-SCORE-03026,0
CHURN-SCORE-03027,0
CHURN-SCORE-03028,0
CHURN-SCORE-03029,0
CHURN-SCORE-03030,0
CHURN-SCORE-03031,0
CHURN-SCORE-03032,0
CHURN-SCORE-03033,0
CHURN-SCORE-03034,0
CHURN-SCORE-03035,0
CHURN-SCORE-03036,0
CHURN-SCORE-03037,0
CHURN-SCORE-03038,0
CHURN-SCORE-03039,0
CHURN-SCORE-03040,0
CHURN-SCORE-03041,0
CHURN-SCORE-03042,0
CHURN-SCORE-03043,1
CHURN-SCORE-03044,0
CHURN-SCORE-03045,0
CHURN-SCORE-03046,0
CHURN-SCORE-03047,0
CHURN-SCORE-03048,0
CHURN-SCORE-03049,0
CHURN-SCORE-03050,0
CHURN-SCORE-03051,0
CHURN-SCORE-03052,0
CHURN-SCORE-03053,0
CHURN-SCORE-03054,0
CHURN-SCORE-03055,0
CHURN-SCORE-03056,0
CHURN-SCORE-03057,0
CHURN-SCORE-03058,0
CHURN-SCORE-03059,0
CHURN-SCORE-03060,0
CHURN-SCORE-03061,0
CHURN-SCORE-03062,0
CHURN-SCORE-03063,0
CHURN-SCORE-03064,0
CHURN-SCORE-03065,0
CHURN-SCORE-03066,0
CHURN-SCORE-03067,0
CHURN-SCORE-03068,0
CHURN-SCORE-03069,0
CHURN-SCORE-03070,0
CHURN-SCORE-03071,0
CHURN-SCORE-03072,0
CHURN-SCORE-03073,0
CHURN-SCORE-03074,0
CHURN-SCORE-03075,0
CHURN-SCORE-03076,0
CHURN-SCORE-03077,0
CHURN-SCORE-03078,0
CHURN-SCORE-03079,0
CHURN-SCORE-03080,0
CHURN-SCORE-03081,0
CHURN-SCORE-03082,0
CHURN-SCORE-03083,0
CHURN-SCORE-03084,0
CHURN-SCORE-03085,1
CHURN-SCORE-03086,1
CHURN-SCORE-03087,0
CHURN-SCORE-03088,0
CHURN-SCORE-03089,0
CHURN-SCORE-03090,0
CHURN-SCORE-03091,0
CHURN-SCORE-03092,0
CHURN-SCORE-03093,1
CHURN-SCORE-03094,0
CHURN-SCORE-03095,0
CHURN-SCORE-03096,0
CHURN-SCORE-03097,0
CHURN-SCORE-03098,0
CHURN-SCORE-03099,0
CHURN-SCORE-03100,0
CHURN-SCORE-03101,0
CHURN-SCORE-03102,0
CHURN-SCORE-03103,0
CHURN-SCORE-03104,0
CHURN-SCORE-03105,0
CHURN-SCORE-03106,0
CHURN-SCORE-03107,0
CHURN-SCORE-03108,0
CHURN-SCORE-03109,0
CHURN-SCORE-03110,0
CHURN-SCORE-03111,0
CHURN-SCORE-03112,0
CHURN-SCORE-03113,0
CHURN-SCORE-03114,0
CHURN-SCORE-03115,0
CHURN-SCORE-03116,0
CHURN-SCORE-03117,1
CHURN-SCORE-03118,0
CHURN-SCORE-03119,0
CHURN-SCORE-03120,0
CHURN-SCORE-03121,0
CHURN-SCORE-03122,1
CHURN-SCORE-03123,0
CHURN-SCORE-03124,0
CHURN-SCORE-03125,0
CHURN-SCORE-03126,0
CHURN-SCORE-03127,0
CHURN-SCORE-03128,0
CHURN-SCORE-03129,0
CHURN-SCORE-03130,0
CHURN-SCORE-03131,0
CHURN-SCORE-03132,0
CHURN-SCORE-03133,0
CHURN-SCORE-03134,0
CHURN-SCORE-03135,0
CHURN-SCORE-03136,0
CHURN-SCORE-03137,0
CHURN-SCORE-03138,0
CHURN-SCORE-03139,0
CHURN-SCORE-03140,0
CHURN-SCORE-03141,0
CHURN-SCORE-03142,1
CHURN-SCORE-03143,0
CHURN-SCORE-03144,0
CHURN-SCORE-03145,0
CHURN-SCORE-03146,0
CHURN-SCORE-03147,0
CHURN-SCORE-03148,0
CHURN-SCORE-03149,1
CHURN-SCORE-03150,0
CHURN-SCORE-03151,0
CHURN-SCORE-03152,0
CHURN-SCORE-03153,1
CHURN-SCORE-03154,1
CHURN-SCORE-03155,0
CHURN-SCORE-03156,0
CHURN-SCORE-03157,0
CHURN-SCORE-03158,0
CHURN-SCORE-03159,0
CHURN-SCORE-03160,0
CHURN-SCORE-03161,0
CHURN-SCORE-03162,0
CHURN-SCORE-03163,0
CHURN-SCORE-03164,0
CHURN-SCORE-03165,0
CHURN-SCORE-03166,0
CHURN-SCORE-03167,0
CHURN-SCORE-03168,1
CHURN-SCORE-03169,1
CHURN-SCORE-03170,0
CHURN-SCORE-03171,0
CHURN-SCORE-03172,0
CHURN-SCORE-03173,0
CHURN-SCORE-03174,0
CHURN-SCORE-03175,0
CHURN-SCORE-03176,0
CHURN-SCORE-03177,0
CHURN-SCORE-03178,0
CHURN-SCORE-03179,0
CHURN-SCORE-03180,0
CHURN-SCORE-03181,0
CHURN-SCORE-03182,0
CHURN-SCORE-03183,0
CHURN-SCORE-03184,0
CHURN-SCORE-03185,0
CHURN-SCORE-03186,0
CHURN-SCORE-03187,0
CHURN-SCORE-03188,0
CHURN-SCORE-03189,0
CHURN-SCORE-03190,0
CHURN-SCORE-03191,0
CHURN-SCORE-03192,0
CHURN-SCORE-03193,0
CHURN-SCORE-03194,0
CHURN-SCORE-03195,0
CHURN-SCORE-03196,0
CHURN-SCORE-03197,0
CHURN-SCORE-03198,0
CHURN-SCORE-03199,0
CHURN-SCORE-03200,0
CHURN-SCORE-03201,0
CHURN-SCORE-03202,0
CHURN-SCORE-03203,0
CHURN-SCORE-03204,0
CHURN-SCORE-03205,0
CHURN-SCORE-03206,0
CHURN-SCORE-03207,0
CHURN-SCORE-03208,0
CHURN-SCORE-03209,0
CHURN-SCORE-03210,0
CHURN-SCORE-03211,0
CHURN-SCORE-03212,0
CHURN-SCORE-03213,0
CHURN-SCORE-03214,0
CHURN-SCORE-03215,0
CHURN-SCORE-03216,0
CHURN-SCORE-03217,0
CHURN-SCORE-03218,0
CHURN-SCORE-03219,0
CHURN-SCORE-03220,0
CHURN-SCORE-03221,0
CHURN-SCORE-03222,0
CHURN-SCORE-03223,0
CHURN-SCORE-03224,0
CHURN-SCORE-03225,0
CHURN-SCORE-03226,0
CHURN-SCORE-03227,0
CHURN-SCORE-03228,0
CHURN-SCORE-03229,0
CHURN-SCORE-03230,0
CHURN-SCORE-03231,0
CHURN-SCORE-03232,0
CHURN-SCORE-03233,0
CHURN-SCORE-03234,0
CHURN-SCORE-03235,0
CHURN-SCORE-03236,0
CHURN-SCORE-03237,0
CHURN-SCORE-03238,0
CHURN-SCORE-03239,0
CHURN-SCORE-03240,0
CHURN-SCORE-03241,0
CHURN-SCORE-03242,0
CHURN-SCORE-03243,0
CHURN-SCORE-03244,0
CHURN-SCORE-03245,0
CHURN-SCORE-03246,0
CHURN-SCORE-03247,0
CHURN-SCORE-03248,0
CHURN-SCORE-03249,0
CHURN-SCORE-03250,0
CHURN-SCORE-03251,0
CHURN-SCORE-03252,0
CHURN-SCORE-03253,0
CHURN-SCORE-03254,0
CHURN-SCORE-03255,0
CHURN-SCORE-03256,0
CHURN-SCORE-03257,0
CHURN-SCORE-03258,0
CHURN-SCORE-03259,0
CHURN-SCORE-03260,0
CHURN-SCORE-03261,0
CHURN-SCORE-03262,0
CHURN-SCORE-03263,0
CHURN-SCORE-03264,0
CHURN-SCORE-03265,0
CHURN-SCORE-03266,0
CHURN-SCORE-03267,0
CHURN-SCORE-03268,0
CHURN-SCORE-03269,0
CHURN-SCORE-03270,0
CHURN-SCORE-03271,0
CHURN-SCORE-03272,0
CHURN-SCORE-03273,0
CHURN-SCORE-03274,0
CHURN-SCORE-03275,0
CHURN-SCORE-03276,0
CHURN-SCORE-03277,0
