timestamp,batch_id,heater_command_pct,feed_flow_l_min,reactor_temperature_c
2025-01-15T16:55:00Z,B008,68.1186,41.6331,61.1342
2025-01-15T17:00:00Z,B008,67.2381,41.0003,60.9111
2025-01-15T17:05:00Z,B008,68.5752,41.2006,60.9736
2025-01-15T17:10:00Z,B008,67.6415,41.5197,60.9421
2025-01-15T17:15:00Z,B008,65.5245,41.4915,60.6289
2025-01-15T17:20:00Z,B008,68.2295,42.5526,60.5362
2025-01-15T17:25:00Z,B008,66.7797,42.9549,60.3999
2025-01-15T17:30:00Z,B008,66.1107,41.902,60.4456
2025-01-15T17:35:00Z,B008,65.5576,43.2442,60.5144
2025-01-15T17:40:00Z,B008,65.994,42.4291,60.6481
2025-01-15T17:45:00Z,B008,64.6136,42.9434,60.7392
2025-01-15T17:50:00Z,B008,63.9035,43.8209,60.2701
2025-01-15T17:55:00Z,B008,65.3818,43.0793,59.7108
2025-01-15T18:00:00Z,B008,63.3629,42.9788,59.7005
2025-01-15T18:05:00Z,B008,63.282,43.0023,59.4313
2025-01-15T18:10:00Z,B008,64.0508,43.1246,59.495
2025-01-15T18:15:00Z,B008,63.3786,43.6543,59.2128
2025-01-15T18:20:00Z,B008,64.9871,43.6626,58.825
2025-01-15T18:25:00Z,B008,62.3989,43.9157,58.6999
2025-01-15T18:30:00Z,B008,63.9175,43.624,58.3418
2025-01-15T18:35:00Z,B008,64.8151,43.3839,58.246
2025-01-15T18:40:00Z,B008,63.122,44.4626,58.2242
2025-01-15T18:45:00Z,B008,63.6075,44.6276,57.5115
2025-01-15T18:50:00Z,B008,64.199,43.1479,57.2926
2025-01-15T18:55:00Z,B008,61.7702,43.1256,57.4285
2025-01-15T19:00:00Z,B008,61.8653,43.99,57.2702
2025-01-15T19:05:00Z,B008,61.0083,44.6217,56.9971
2025-01-15T19:10:00Z,B008,62.2402,43.8818,56.8211
2025-01-15T19:15:00Z,B008,60.6719,43.955,56.8195
2025-01-15T19:20:00Z,B008,61.9384,44.9137,56.5068
2025-01-15T19:25:00Z,B008,61.0773,43.7135,56.0492
2025-01-15T19:30:00Z,B008,61.6414,44.4417,55.9526
2025-01-15T19:35:00Z,B008,60.6778,45.2513,55.8096
2025-01-15T19:40:00Z,B008,59.1101,43.3063,55.4094
2025-01-15T19:45:00Z,B008,60.395,43.7003,55.4301
2025-01-15T19:50:00Z,B008,59.1905,43.8276,55.4731
2025-01-15T19:55:00Z,B008,62.059,44.2425,55.1033
2025-01-15T20:00:00Z,B008,59.4899,45.2431,54.8734
2025-01-15T20:05:00Z,B008,57.8171,43.9895,54.654
2025-01-15T20:10:00Z,B008,58.7875,44.1081,54.5825
2025-01-15T20:15:00Z,B008,61.8376,45.3926,54.6574
2025-01-15T20:20:00Z,B008,62.0989,44.2875,54.4695
2025-01-15T20:25:00Z,B008,60.4446,44.179,54.2739
2025-01-15T20:30:00Z,B008,59.7316,44.217,54.1758
2025-01-15T20:35:00Z,B008,59.5363,44.4281,54.0526
2025-01-15T20:40:00Z,B008,59.4169,44.3285,54.2259
2025-01-15T20:45:00Z,B008,60.1863,44.0545,54.362
2025-01-15T20:50:00Z,B008,57.8007,44.2713,54.6215
2025-01-15T20:55:00Z,B008,61.0141,44.0361,54.2172
2025-01-15T21:00:00Z,B008,59.8252,43.7847,54.5349
2025-01-15T21:05:00Z,B008,60.6846,43.5794,54.6001
2025-01-15T21:10:00Z,B008,61.4687,43.7467,54.4189
2025-01-15T21:15:00Z,B008,60.5044,45.315,54.7239
2025-01-15T21:20:00Z,B008,60.3085,43.4869,54.3176
2025-01-15T21:25:00Z,B008,60.1186,44.1755,54.5625
2025-01-15T21:30:00Z,B008,60.8204,43.0224,54.6315
2025-01-15T21:35:00Z,B008,59.7452,43.7277,54.6479
2025-01-15T21:40:00Z,B008,59.3338,43.6497,54.6796
2025-01-15T21:45:00Z,B008,59.9266,43.3679,54.7832
2025-01-15T21:50:00Z,B008,61.0112,44.2594,55.3154
2025-01-15T21:55:00Z,B008,60.7793,44.2504,55.0012
2025-01-15T22:00:00Z,B008,59.254,43.3882,54.9342
2025-01-15T22:05:00Z,B008,62.6183,42.2192,54.8755
2025-01-15T22:10:00Z,B008,62.6345,42.2347,55.219
2025-01-15T22:15:00Z,B008,62.2883,42.7289,55.2579
2025-01-15T22:20:00Z,B008,59.2533,42.4253,55.2244
2025-01-15T22:25:00Z,B008,61.4629,42.5895,55.6194
2025-01-15T22:30:00Z,B008,61.6603,42.1493,55.909
2025-01-15T22:35:00Z,B008,61.8256,42.7412,56.389
2025-01-15T22:40:00Z,B008,62.3264,41.7205,56.1763
2025-01-15T22:45:00Z,B008,63.5695,41.6495,56.5036
2025-01-15T22:50:00Z,B008,64.8264,42.1735,56.7151
2025-01-15T22:55:00Z,B008,61.2864,41.1158,57.2095
2025-01-15T23:00:00Z,B008,62.2748,40.7975,57.5198
2025-01-15T23:05:00Z,B008,63.7798,40.5676,58.114
2025-01-15T23:10:00Z,B008,64.6336,41.0822,58.6916
2025-01-15T23:15:00Z,B008,63.233,41.8031,58.7079
2025-01-15T23:20:00Z,B008,64.0764,40.5815,58.6555
2025-01-15T23:25:00Z,B008,63.9324,41.4477,59.4106
2025-01-15T23:30:00Z,B008,63.2924,40.2211,59.5791
2025-01-15T23:35:00Z,B008,63.4329,39.4745,59.6732
2025-01-15T23:40:00Z,B008,64.0262,40.8144,59.8189
2025-01-15T23:45:00Z,B008,65.5033,39.3903,60.3041
2025-01-15T23:50:00Z,B008,65.298,39.2258,60.7652
2025-01-15T23:55:00Z,B008,65.0864,38.9936,60.9726
2025-01-16T00:00:00Z,B008,27.0452,38.7383,61.4336
2025-01-16T00:05:00Z,B008,30.2729,39.7666,60.253
2025-01-16T00:10:00Z,B008,30.1231,38.4943,60.8653
2025-01-16T00:15:00Z,B008,31.234,39.3369,61.4427
2025-01-16T00:20:00Z,B008,31.8624,39.3311,58.1563
2025-01-16T00:25:00Z,B008,31.3509,39.3573,55.4463
2025-01-16T00:30:00Z,B008,31.235,38.5772,53.1207
2025-01-16T00:35:00Z,B008,31.8729,37.8624,51.4034
2025-01-16T00:40:00Z,B008,32.8183,37.6206,49.7172
2025-01-16T00:45:00Z,B008,31.0987,37.5546,48.2748
2025-01-16T00:50:00Z,B008,31.8959,37.5683,46.7015
2025-01-16T00:55:00Z,B008,31.7627,37.4581,45.4924
2025-01-16T01:00:00Z,B008,32.4316,37.0961,44.4426
2025-01-16T01:05:00Z,B008,34.4247,37.2449,43.3555
2025-01-16T01:10:00Z,B008,34.5866,36.831,42.4955
2025-01-16T01:15:00Z,B008,32.8785,36.5903,42.0362
2025-01-16T01:20:00Z,B008,33.9481,36.5355,41.3223
2025-01-16T01:25:00Z,B008,33.9123,37.3772,41.0272
2025-01-16T01:30:00Z,B008,34.1852,36.6148,40.9014
2025-01-16T01:35:00Z,B008,31.5063,35.574,40.7756
2025-01-16T01:40:00Z,B008,33.6926,35.7987,40.7862
2025-01-16T01:45:00Z,B008,34.7177,36.4566,40.3335
2025-01-16T01:50:00Z,B008,35.2888,35.5775,40.0756
2025-01-16T01:55:00Z,B008,36.5746,35.1218,39.9812
2025-01-16T02:00:00Z,B008,36.8702,35.0265,40.1285
2025-01-16T02:05:00Z,B008,35.7677,33.4642,40.3459
2025-01-16T02:10:00Z,B008,35.6527,34.5605,40.5832
2025-01-16T02:15:00Z,B008,36.6207,33.9602,40.7852
2025-01-16T02:20:00Z,B008,35.7982,35.4823,41.1458
2025-01-16T02:25:00Z,B008,37.1123,34.86,41.4282
2025-01-16T02:30:00Z,B008,36.8456,34.2199,41.4847
2025-01-16T02:35:00Z,B008,37.2214,33.3586,41.4722
2025-01-16T02:40:00Z,B008,38.8661,34.5726,41.5714
2025-01-16T02:45:00Z,B008,36.0058,33.5986,41.471
2025-01-16T02:50:00Z,B008,37.842,33.8788,41.6195
2025-01-16T02:55:00Z,B008,37.3455,34.6151,41.9138
2025-01-16T03:00:00Z,B008,35.5851,33.505,42.1372
2025-01-16T03:05:00Z,B008,40.3681,33.6739,42.2811
2025-01-16T03:10:00Z,B008,37.7297,33.7532,42.9638
2025-01-16T03:15:00Z,B008,37.5133,32.4781,43.1525
2025-01-16T03:20:00Z,B008,38.3659,33.9909,43.4534
2025-01-16T03:25:00Z,B008,37.7859,32.8748,43.7156
2025-01-16T03:30:00Z,B008,36.0784,32.7579,44.2466
2025-01-16T03:35:00Z,B008,37.7492,33.1737,44.3194
2025-01-16T03:40:00Z,B008,35.8824,33.6112,44.6754
2025-01-16T03:45:00Z,B008,37.7062,32.2887,44.8033
2025-01-16T03:50:00Z,B008,38.9045,33.0371,45.0626
2025-01-16T03:55:00Z,B008,37.5115,32.3724,45.0138
2025-01-16T04:00:00Z,B008,37.7222,32.2464,45.2469
2025-01-16T04:05:00Z,B008,40.1872,33.5253,45.3803
2025-01-16T04:10:00Z,B008,39.8397,32.6592,45.6118
2025-01-16T04:15:00Z,B008,37.4893,33.3578,45.8085
2025-01-16T04:20:00Z,B008,39.7674,32.2995,45.8212
2025-01-16T04:25:00Z,B008,38.4828,32.4597,46.3966
2025-01-16T04:30:00Z,B008,36.1444,32.4255,46.6172
2025-01-16T04:35:00Z,B008,38.4112,32.0757,46.5124
2025-01-16T04:40:00Z,B008,36.8953,32.5262,47.1902
2025-01-16T04:45:00Z,B008,37.4005,33.2678,46.7707
2025-01-16T04:50:00Z,B008,36.8186,32.2367,46.4083
2025-01-16T04:55:00Z,B008,38.0407,32.4873,46.4775
2025-01-16T05:00:00Z,B008,37.5949,32.3012,46.6051
2025-01-16T05:05:00Z,B008,36.356,32.2984,46.8316
2025-01-16T05:10:00Z,B008,37.0938,32.9692,46.731
2025-01-16T05:15:00Z,B008,36.0703,31.7692,46.5508
2025-01-16T05:20:00Z,B008,35.5489,32.1668,46.4172
2025-01-16T05:25:00Z,B008,36.2471,33.2497,46.3815
2025-01-16T05:30:00Z,B008,37.6204,32.4468,46.4139
2025-01-16T05:35:00Z,B008,36.6012,31.7878,46.1692
2025-01-16T05:40:00Z,B008,36.7007,33.2253,46.0673
2025-01-16T05:45:00Z,B008,37.6256,33.7893,45.8786
2025-01-16T05:50:00Z,B008,36.2165,33.1974,45.5945
2025-01-16T05:55:00Z,B008,34.4177,33.0838,45.7756
2025-01-16T06:00:00Z,B008,35.3244,33.6128,45.6601
2025-01-16T06:05:00Z,B008,33.3561,32.8364,45.7888
2025-01-16T06:10:00Z,B008,35.4258,32.9824,45.7486
2025-01-16T06:15:00Z,B008,35.8792,34.0751,45.8329
2025-01-16T06:20:00Z,B008,37.1812,32.7759,45.7839
2025-01-16T06:25:00Z,B008,34.6384,32.9169,45.8938
2025-01-16T06:30:00Z,B008,33.671,33.9115,45.6935
2025-01-16T06:35:00Z,B008,32.6873,33.8378,45.4021
2025-01-16T06:40:00Z,B008,32.335,33.5707,45.5958
2025-01-16T06:45:00Z,B008,32.0637,34.1631,45.2184
2025-01-16T06:50:00Z,B008,32.4271,33.5151,44.737
2025-01-16T06:55:00Z,B008,32.3083,34.3347,44.4324
2025-01-16T07:00:00Z,B008,31.5264,34.2529,44.0243
2025-01-16T07:05:00Z,B008,32.8355,34.2605,43.558
2025-01-16T07:10:00Z,B008,33.9483,33.6105,43.66
2025-01-16T07:15:00Z,B008,29.1655,35.2199,43.2558
2025-01-16T07:20:00Z,B008,30.263,34.6025,42.5057
2025-01-16T07:25:00Z,B008,31.5324,35.1146,42.4153
2025-01-16T07:30:00Z,B008,35.3854,34.6422,42.2487
2025-01-16T07:35:00Z,B008,30.7401,35.4032,42.2091
2025-01-16T07:40:00Z,B008,32.2436,34.8104,41.5343
2025-01-16T07:45:00Z,B008,30.8445,35.7774,41.5117
2025-01-16T07:50:00Z,B008,30.2838,35.4957,41.4121
2025-01-16T07:55:00Z,B008,29.3836,36.393,41.15
2025-01-16T08:00:00Z,B008,38.5747,35.8926,40.8164
2025-01-16T08:05:00Z,B008,41.0971,36.7887,40.9465
2025-01-16T08:10:00Z,B008,38.9829,35.8518,40.5707
2025-01-16T08:15:00Z,B008,38.3564,36.8664,40.1994
2025-01-16T08:20:00Z,B008,39.0895,37.2682,40.5519
2025-01-16T08:25:00Z,B008,40.1872,36.8579,41.3546
2025-01-16T08:30:00Z,B008,38.3105,37.0616,42.2097
2025-01-16T08:35:00Z,B008,36.3968,37.0531,42.6272
2025-01-16T08:40:00Z,B008,35.4249,37.1755,42.8302
2025-01-16T08:45:00Z,B008,36.9162,37.881,43.2405
2025-01-16T08:50:00Z,B008,37.2631,37.2603,43.4442
2025-01-16T08:55:00Z,B008,35.9595,37.9386,43.8861
2025-01-16T09:00:00Z,B008,37.7887,38.1768,43.6763
2025-01-16T09:05:00Z,B008,36.8102,37.8981,43.5853
2025-01-16T09:10:00Z,B008,36.3786,37.9433,43.8935
2025-01-16T09:15:00Z,B008,35.882,38.1242,43.6559
2025-01-16T09:20:00Z,B008,35.2233,39.2622,43.6967
2025-01-16T09:25:00Z,B008,36.9783,38.7706,43.092
2025-01-16T09:30:00Z,B008,33.8205,39.3718,42.9739
2025-01-16T09:35:00Z,B008,36.1663,39.764,42.4999
2025-01-16T09:40:00Z,B008,34.5445,39.3063,42.2409
2025-01-16T09:45:00Z,B008,33.3406,40.4544,42.1126
2025-01-16T09:50:00Z,B008,34.7697,40.053,41.6836
2025-01-16T09:55:00Z,B008,34.2226,40.3039,41.6651
2025-01-16T10:00:00Z,B008,33.6941,39.3791,41.5443
2025-01-16T10:05:00Z,B008,34.8323,40.4088,41.2634
2025-01-16T10:10:00Z,B008,34.8802,39.8606,41.176
2025-01-16T10:15:00Z,B008,34.0472,40.7392,40.7766
2025-01-16T10:20:00Z,B008,34.7541,41.4212,40.0856
2025-01-16T10:25:00Z,B008,33.3685,40.7692,39.6144
2025-01-16T10:30:00Z,B008,33.625,41.1864,39.4657
2025-01-16T10:35:00Z,B008,33.6565,42.304,39.1759
2025-01-16T10:40:00Z,B008,32.9912,41.9721,38.9497
2025-01-16T10:45:00Z,B008,33.5756,41.8393,38.3389
2025-01-16T10:50:00Z,B008,33.3787,41.8384,38.4511
2025-01-16T10:55:00Z,B008,34.184,42.3428,38.555
2025-01-16T11:00:00Z,B008,31.4863,40.6631,38.3557
2025-01-16T11:05:00Z,B008,32.4967,41.9991,38.2287
2025-01-16T11:10:00Z,B008,32.8536,41.2616,37.5633
2025-01-16T11:15:00Z,B008,33.3019,42.8477,37.7362
2025-01-16T11:20:00Z,B008,34.2055,41.9018,37.4285
2025-01-16T11:25:00Z,B008,31.4398,43.0483,37.3676
2025-01-16T11:30:00Z,B008,34.9696,41.7757,36.8618
2025-01-16T11:35:00Z,B008,34.6258,43.8478,36.9196
2025-01-16T11:40:00Z,B008,33.1368,43.3584,36.4481
2025-01-16T11:45:00Z,B008,31.7404,43.3823,35.7865
2025-01-16T11:50:00Z,B008,32.5955,43.2127,35.8047
2025-01-16T11:55:00Z,B008,33.2741,43.7174,36.1733
2025-01-16T12:00:00Z,B008,33.9375,43.8733,35.9741
2025-01-16T12:05:00Z,B008,32.5196,43.7725,35.6962
2025-01-16T12:10:00Z,B008,34.4861,44.6441,35.3378
2025-01-16T12:15:00Z,B008,35.2591,44.5054,35.1377
2025-01-16T12:20:00Z,B008,34.4957,44.2013,35.1289
2025-01-16T12:25:00Z,B008,33.3842,44.8062,34.7279
2025-01-16T12:30:00Z,B008,33.8931,44.5214,34.4839
2025-01-16T12:35:00Z,B008,35.5239,44.4742,34.1357
2025-01-16T12:40:00Z,B008,35.7767,43.4527,33.9868
2025-01-16T12:45:00Z,B008,35.9193,44.3734,34.3702
2025-01-16T12:50:00Z,B008,36.7859,43.8619,33.9363
2025-01-16T12:55:00Z,B008,36.0533,44.2021,33.9887
2025-01-16T13:00:00Z,B008,33.8419,44.6349,33.9535
2025-01-16T13:05:00Z,B008,35.5719,44.1455,33.7605
2025-01-16T13:10:00Z,B008,35.2843,44.9547,34.0398
2025-01-16T13:15:00Z,B008,36.9292,43.9579,33.9759
2025-01-16T13:20:00Z,B008,36.1969,44.5318,34.3045
2025-01-16T13:25:00Z,B008,36.6853,43.2412,33.9792
2025-01-16T13:30:00Z,B008,37.0604,44.2339,34.1235
2025-01-16T13:35:00Z,B008,35.9085,43.6746,34.0825
2025-01-16T13:40:00Z,B008,37.0234,45.2321,34.3348
2025-01-16T13:45:00Z,B008,37.7917,45.256,33.9335
2025-01-16T13:50:00Z,B008,38.1555,44.2609,33.6138
2025-01-16T13:55:00Z,B008,37.6679,44.3738,33.4657
2025-01-16T14:00:00Z,B008,38.1505,44.3357,33.6081
2025-01-16T14:05:00Z,B008,38.9673,43.9973,33.7418
2025-01-16T14:10:00Z,B008,37.4645,43.9606,33.9493
2025-01-16T14:15:00Z,B008,38.8995,44.4546,34.1544
2025-01-16T14:20:00Z,B008,38.0864,45.2385,34.3143
2025-01-16T14:25:00Z,B008,37.231,44.1368,34.1179
2025-01-16T14:30:00Z,B008,39.6085,44.1976,34.4431
2025-01-16T14:35:00Z,B008,38.9211,44.2313,34.6857
2025-01-16T14:40:00Z,B008,38.7231,43.9938,34.6565
2025-01-16T14:45:00Z,B008,40.2559,44.1816,34.6489
2025-01-16T14:50:00Z,B008,40.3063,44.2847,34.7255
2025-01-16T14:55:00Z,B008,41.1883,43.7766,34.6435
2025-01-16T15:00:00Z,B008,40.1875,44.3914,34.8158
2025-01-16T15:05:00Z,B008,40.3812,43.9147,34.8632
2025-01-16T15:10:00Z,B008,40.7164,43.2077,35.1777
2025-01-16T15:15:00Z,B008,41.456,44.1608,35.916
2025-01-16T15:20:00Z,B008,41.976,43.8386,35.7316
2025-01-16T15:25:00Z,B008,43.2732,42.6134,35.9324
2025-01-16T15:30:00Z,B008,40.1362,43.009,36.1329
2025-01-16T15:35:00Z,B008,43.4037,42.4895,36.0782
2025-01-16T15:40:00Z,B008,42.5657,43.267,36.5709
2025-01-16T15:45:00Z,B008,43.7404,42.4163,36.8407
2025-01-16T15:50:00Z,B008,41.9664,42.1072,36.786
2025-01-16T15:55:00Z,B008,43.1773,41.961,36.8745
2025-01-16T16:00:00Z,B008,52.0608,42.6674,37.0949
2025-01-16T16:05:00Z,B008,53.0954,42.7774,37.6939
2025-01-16T16:10:00Z,B008,52.1452,43.068,37.9215
2025-01-16T16:15:00Z,B008,54.2528,41.8889,37.8642
2025-01-16T16:20:00Z,B008,53.2061,41.5584,38.9924
2025-01-16T16:25:00Z,B008,53.0513,41.7256,39.9957
2025-01-16T16:30:00Z,B008,54.3348,41.0597,40.4548
2025-01-16T16:35:00Z,B008,54.4888,41.0332,41.5615
2025-01-16T16:40:00Z,B008,54.089,40.841,42.3984
2025-01-16T16:45:00Z,B008,53.9381,40.2195,43.2405
2025-01-16T16:50:00Z,B008,56.7863,41.2069,43.9174
2025-01-16T16:55:00Z,B008,54.6865,41.5496,44.2861
2025-01-16T17:00:00Z,B008,54.5976,41.409,44.5962
2025-01-16T17:05:00Z,B008,53.6073,40.1739,44.852
2025-01-16T17:10:00Z,B008,54.942,41.1853,45.5582
2025-01-16T17:15:00Z,B008,55.9155,40.0308,45.9552
2025-01-16T17:20:00Z,B008,54.7346,39.8877,46.6792
2025-01-16T17:25:00Z,B008,53.8813,40.0145,46.7094
2025-01-16T17:30:00Z,B008,55.5307,39.8861,46.5592
2025-01-16T17:35:00Z,B008,55.1916,39.1313,46.924
2025-01-16T17:40:00Z,B008,56.2471,39.8395,47.0201
2025-01-16T17:45:00Z,B008,56.16,39.6147,47.2771
2025-01-16T17:50:00Z,B008,56.0028,38.1085,47.433
2025-01-16T17:55:00Z,B008,54.8674,39.6072,47.925
2025-01-16T18:00:00Z,B008,55.6112,38.9496,48.2616
2025-01-16T18:05:00Z,B008,56.1541,39.0429,48.5844
2025-01-16T18:10:00Z,B008,58.098,38.0717,48.8094
2025-01-16T18:15:00Z,B008,56.6116,38.1367,48.9586
2025-01-16T18:20:00Z,B008,55.1099,38.2333,49.1915
2025-01-16T18:25:00Z,B008,55.7657,38.2098,49.2762
2025-01-16T18:30:00Z,B008,58.5835,38.0307,49.7043
2025-01-16T18:35:00Z,B008,57.0286,38.7945,49.9818
2025-01-16T18:40:00Z,B008,56.4602,37.1616,50.0341
2025-01-16T18:45:00Z,B008,55.0948,36.8644,50.374
2025-01-16T18:50:00Z,B008,58.1932,36.6417,50.7284
2025-01-16T18:55:00Z,B008,54.9448,36.2563,51.1819
2025-01-16T19:00:00Z,B008,56.9729,36.4439,51.1484
2025-01-16T19:05:00Z,B008,55.033,36.4739,51.2597
2025-01-16T19:10:00Z,B008,55.1387,35.889,51.3423
2025-01-16T19:15:00Z,B008,53.6948,35.1475,51.3167
2025-01-16T19:20:00Z,B008,54.047,36.188,51.4812
2025-01-16T19:25:00Z,B008,55.6416,36.8369,51.2933
2025-01-16T19:30:00Z,B008,55.3043,35.8512,51.2757
2025-01-16T19:35:00Z,B008,55.0563,35.0635,50.9096
2025-01-16T19:40:00Z,B008,56.1307,35.091,50.9484
2025-01-16T19:45:00Z,B008,56.0292,35.5705,51.0976
2025-01-16T19:50:00Z,B008,54.5734,35.0472,51.0136
2025-01-16T19:55:00Z,B008,53.4218,34.6108,51.1251
2025-01-16T20:00:00Z,B008,55.4073,34.6172,51.2909
2025-01-16T20:05:00Z,B008,53.8444,34.8233,51.2204
2025-01-16T20:10:00Z,B008,52.9271,34.5761,51.2812
2025-01-16T20:15:00Z,B008,53.0019,34.1658,51.5713
2025-01-16T20:20:00Z,B008,52.2402,33.8085,52.0505
2025-01-16T20:25:00Z,B008,55.4702,33.3546,51.8397
2025-01-16T20:30:00Z,B008,52.0648,34.0131,51.9893
2025-01-16T20:35:00Z,B008,52.054,33.3789,51.9432
2025-01-16T20:40:00Z,B008,52.8536,34.0327,52.0037
2025-01-16T20:45:00Z,B008,51.7648,31.8697,51.891
2025-01-16T20:50:00Z,B008,49.9306,32.712,52.024
2025-01-16T20:55:00Z,B008,53.5072,32.6942,51.5204
2025-01-16T21:00:00Z,B008,52.4362,32.5367,51.5742
2025-01-16T21:05:00Z,B008,53.1437,33.266,51.3907
2025-01-16T21:10:00Z,B008,51.0155,32.7919,50.6881
2025-01-16T21:15:00Z,B008,52.5398,32.8813,50.9319
2025-01-16T21:20:00Z,B008,51.6864,32.9088,50.9308
2025-01-16T21:25:00Z,B008,48.4269,33.0634,51.2004
2025-01-16T21:30:00Z,B008,52.7013,33.4926,51.0378
2025-01-16T21:35:00Z,B008,48.7796,32.1837,51.5505
2025-01-16T21:40:00Z,B008,49.2088,33.1294,51.5385
2025-01-16T21:45:00Z,B008,49.3378,32.323,50.8952
2025-01-16T21:50:00Z,B008,50.9731,32.3664,51.0677
2025-01-16T21:55:00Z,B008,48.3297,32.9715,50.94
2025-01-16T22:00:00Z,B008,49.1657,32.771,50.7305
2025-01-16T22:05:00Z,B008,50.1955,32.6724,51.057
2025-01-16T22:10:00Z,B008,47.9694,32.1249,51.0416
2025-01-16T22:15:00Z,B008,46.9516,32.5855,50.8305
2025-01-16T22:20:00Z,B008,48.8913,32.4202,50.6821
2025-01-16T22:25:00Z,B008,48.4563,32.223,50.8894
2025-01-16T22:30:00Z,B008,48.7625,31.8505,50.7591
2025-01-16T22:35:00Z,B008,47.5201,32.5534,50.9024
2025-01-16T22:40:00Z,B008,47.099,32.9789,50.4225
2025-01-16T22:45:00Z,B008,48.8828,33.0721,50.1722
2025-01-16T22:50:00Z,B008,47.5084,33.1021,49.8174
2025-01-16T22:55:00Z,B008,46.1634,31.9938,49.8095
2025-01-16T23:00:00Z,B008,46.4452,31.9142,49.6752
2025-01-16T23:05:00Z,B008,44.8652,32.6751,49.8109
2025-01-16T23:10:00Z,B008,46.5755,32.6864,49.6464
2025-01-16T23:15:00Z,B008,46.207,33.3826,49.6827
2025-01-16T23:20:00Z,B008,45.1003,33.0723,49.1408
2025-01-16T23:25:00Z,B008,46.1545,33.919,48.6118
2025-01-16T23:30:00Z,B008,43.5697,32.0117,48.3697
2025-01-16T23:35:00Z,B008,43.2795,33.0053,48.3216
2025-01-16T23:40:00Z,B008,43.3458,32.7247,48.4016
2025-01-16T23:45:00Z,B008,44.1416,33.0367,48.0738
2025-01-16T23:50:00Z,B008,43.9784,33.56,47.9469
2025-01-16T23:55:00Z,B008,42.0431,34.539,47.7215
2025-01-17T00:00:00Z,B009,49.6688,38.9249,47.3222
2025-01-17T00:05:00Z,B009,52.3407,38.4156,46.9475
2025-01-17T00:10:00Z,B009,51.7607,39.5514,46.9849
2025-01-17T00:15:00Z,B009,52.7564,39.8404,46.3227
2025-01-17T00:20:00Z,B009,51.7273,39.6457,46.8214
2025-01-17T00:25:00Z,B009,52.4914,39.9489,47.4575
2025-01-17T00:30:00Z,B009,51.4123,39.5357,48.0793
2025-01-17T00:35:00Z,B009,52.3107,40.4522,48.6255
2025-01-17T00:40:00Z,B009,52.1168,40.5294,49.2633
2025-01-17T00:45:00Z,B009,50.6198,40.0331,49.9031
2025-01-17T00:50:00Z,B009,52.6523,40.2358,50.6734
2025-01-17T00:55:00Z,B009,51.0787,40.7903,50.9031
2025-01-17T01:00:00Z,B009,53.2354,40.6786,50.9974
2025-01-17T01:05:00Z,B009,50.8755,41.4516,51.1496
2025-01-17T01:10:00Z,B009,49.4632,41.1508,50.8632
2025-01-17T01:15:00Z,B009,48.9025,41.2213,50.9177
2025-01-17T01:20:00Z,B009,50.0612,41.8719,51.2734
2025-01-17T01:25:00Z,B009,50.9875,41.4234,51.3929
2025-01-17T01:30:00Z,B009,51.1501,42.4991,51.5093
2025-01-17T01:35:00Z,B009,50.9034,42.5307,51.3767
2025-01-17T01:40:00Z,B009,49.853,42.863,51.2072
2025-01-17T01:45:00Z,B009,50.7987,41.9491,51.5232
2025-01-17T01:50:00Z,B009,51.92,43.0934,51.8757
2025-01-17T01:55:00Z,B009,50.5765,43.2879,51.9204
2025-01-17T02:00:00Z,B009,52.2589,42.4018,51.8133
2025-01-17T02:05:00Z,B009,51.8547,42.7963,52.2593
2025-01-17T02:10:00Z,B009,50.9003,43.3534,52.4346
2025-01-17T02:15:00Z,B009,51.4858,43.0091,52.2848
2025-01-17T02:20:00Z,B009,50.1187,44.0599,52.6819
2025-01-17T02:25:00Z,B009,51.8899,44.3134,52.7676
2025-01-17T02:30:00Z,B009,51.0641,43.8552,52.8096
2025-01-17T02:35:00Z,B009,52.4881,43.6128,53.1757
2025-01-17T02:40:00Z,B009,53.3103,43.1977,53.1211
2025-01-17T02:45:00Z,B009,50.667,45.0017,53.1081
2025-01-17T02:50:00Z,B009,53.6624,43.8659,53.1169
2025-01-17T02:55:00Z,B009,52.5696,44.3623,53.6156
2025-01-17T03:00:00Z,B009,53.263,44.9518,53.6431
2025-01-17T03:05:00Z,B009,52.3224,45.6633,53.4988
2025-01-17T03:10:00Z,B009,51.215,46.214,53.3783
2025-01-17T03:15:00Z,B009,51.4093,44.5557,53.2807
2025-01-17T03:20:00Z,B009,52.9362,46.2094,53.5219
2025-01-17T03:25:00Z,B009,54.1986,46.0923,53.5108
2025-01-17T03:30:00Z,B009,53.2521,45.9175,53.8339
2025-01-17T03:35:00Z,B009,51.6337,45.4232,53.6738
2025-01-17T03:40:00Z,B009,52.3694,47.1533,53.9662
2025-01-17T03:45:00Z,B009,56.0393,45.8296,54.1265
2025-01-17T03:50:00Z,B009,53.8927,46.6206,54.3122
2025-01-17T03:55:00Z,B009,52.9794,47.5104,54.0204
2025-01-17T04:00:00Z,B009,54.2829,46.6057,54.0518
2025-01-17T04:05:00Z,B009,54.6448,47.6213,55.0461
2025-01-17T04:10:00Z,B009,56.2102,46.1762,55.2197
2025-01-17T04:15:00Z,B009,56.2862,46.9998,55.4882
2025-01-17T04:20:00Z,B009,56.2695,47.3664,55.6133
